s,kmin,kmax,e
-30,0,0.00510204081632653,3.4000000661009
-30,0.00510204081632653,0.0102040816326531,2.94845059386642
-30,0.0102040816326531,0.0153061224489796,2.60251307872368
-30,0.0153061224489796,0.0204081632653061,2.32908281137415
-30,0.0204081632653061,0.0255102040816327,2.10756017944894
-30,0.0255102040816327,0.0306122448979592,1.92446399719445
-30,0.0306122448979592,0.0357142857142857,1.77060446378967
-30,0.0357142857142857,0.0408163265306122,1.63950305374968
-30,0.0408163265306122,0.0459183673469388,1.52646213548911
-30,0.0459183673469388,0.0510204081632653,1.42799281733452
-30,0.0510204081632653,0.0561224489795918,1.34144991687893
-30,0.0561224489795918,0.0612244897959184,1.26479160233347
-30,0.0612244897959184,0.0663265306122449,1.19641673737171
-30,0.0663265306122449,0.0714285714285714,1.13505212214583
-30,0.0714285714285714,0.076530612244898,1.0796726614937
-30,0.076530612244898,0.0816326530612245,1.02944376026426
-30,0.0816326530612245,0.086734693877551,0.983679050800718
-30,0.086734693877551,0.0918367346938776,0.941808895009068
-30,0.0918367346938776,0.0969387755102041,0.903356588527465
-30,0.0969387755102041,0.102040816326531,0.86792015640691
-30,0.102040816326531,0.107142857142857,0.835158264890251
-30,0.107142857142857,0.112244897959184,0.804779206285645
-30,0.112244897959184,0.11734693877551,0.776532195972444
-30,0.11734693877551,0.122448979591837,0.750200443817108
-30,0.122448979591837,0.127551020408163,0.725595579004009
-30,0.127551020408163,0.13265306122449,0.702553141469725
-30,0.13265306122449,0.137755102040816,0.680928918546465
-30,0.137755102040816,0.142857142857143,0.660595905573067
-30,0.142857142857143,0.147959183673469,0.641441822005317
-30,0.147959183673469,0.153061224489796,0.623367037646331
-30,0.153061224489796,0.158163265306122,0.60628283893728
-30,0.158163265306122,0.163265306122449,0.590109975190273
-30,0.163265306122449,0.168367346938776,0.574777428098901
-30,0.168367346938776,0.173469387755102,0.56022137104267
-30,0.173469387755102,0.178571428571429,0.546384281067087
-30,0.178571428571429,0.183673469387755,0.533214179508256
-30,0.183673469387755,0.188775510204082,0.520663979909091
-30,0.188775510204082,0.193877551020408,0.508690925421679
-30,0.193877551020408,0.198979591836735,0.497256102688642
-30,0.198979591836735,0.204081632653061,0.486324019506752
-30,0.204081632653061,0.209183673469388,0.475862236696644
-30,0.209183673469388,0.214285714285714,0.465841047088755
-30,0.214285714285714,0.219387755102041,0.45623319383605
-30,0.219387755102041,0.224489795918367,0.447013622357676
-30,0.224489795918367,0.229591836734694,0.438159263183416
-30,0.229591836734694,0.23469387755102,0.429648838631856
-30,0.23469387755102,0.239795918367347,0.421462692310453
-30,0.239795918367347,0.244897959183673,0.413582637599709
-30,0.244897959183673,0.25,0.405991822784188
-29.4957983193277,0,0.00510204081632653,3.40000006578285
-29.4957983193277,0.00510204081632653,0.0102040816326531,2.95504224499513
-29.4957983193277,0.0102040816326531,0.0153061224489796,2.61280024934218
-29.4957983193277,0.0153061224489796,0.0204081632653061,2.34145585421988
-29.4957983193277,0.0204081632653061,0.0255102040816327,2.12108081059028
-29.4957983193277,0.0255102040816327,0.0306122448979592,1.93856591571674
-29.4957983193277,0.0306122448979592,0.0357142857142857,1.78493743843546
-29.4957983193277,0.0357142857142857,0.0408163265306122,1.65384718429584
-29.4957983193277,0.0408163265306122,0.0459183673469388,1.54067855091474
-29.4957983193277,0.0459183673469388,0.0510204081632653,1.44199425894241
-29.4957983193277,0.0510204081632653,0.0561224489795918,1.35518263291382
-29.4957983193277,0.0561224489795918,0.0612244897959184,1.27822390957972
-29.4957983193277,0.0612244897959184,0.0663265306122449,1.20953163372979
-29.4957983193277,0.0663265306122449,0.0714285714285714,1.14784242564807
-29.4957983193277,0.0714285714285714,0.076530612244898,1.0921377618312
-29.4957983193277,0.076530612244898,0.0816326530612245,1.04158741982502
-29.4957983193277,0.0816326530612245,0.086734693877551,0.995507900853077
-29.4957983193277,0.086734693877551,0.0918367346938776,0.953331399314444
-29.4957983193277,0.0918367346938776,0.0969387755102041,0.914582325417543
-29.4957983193277,0.0969387755102041,0.102040816326531,0.87885932030543
-29.4957983193277,0.102040816326531,0.107142857142857,0.845821320464803
-29.4957983193277,0.107142857142857,0.112244897959184,0.8151766498509
-29.4957983193277,0.112244897959184,0.11734693877551,0.786674392210436
-29.4957983193277,0.11734693877551,0.122448979591837,0.760097514339813
-29.4957983193277,0.122448979591837,0.127551020408163,0.73525733660637
-29.4957983193277,0.127551020408163,0.13265306122449,0.711989042606252
-29.4957983193277,0.13265306122449,0.137755102040816,0.690148034315443
-29.4957983193277,0.137755102040816,0.142857142857143,0.669606913546032
-29.4957983193277,0.142857142857143,0.147959183673469,0.650253007756734
-29.4957983193277,0.147959183673469,0.153061224489796,0.631986296240191
-29.4957983193277,0.153061224489796,0.158163265306122,0.614717685401993
-29.4957983193277,0.158163265306122,0.163265306122449,0.598367557203889
-29.4957983193277,0.163265306122449,0.168367346938776,0.582864540430402
-29.4957983193277,0.168367346938776,0.173469387755102,0.568144471167052
-29.4957983193277,0.173469387755102,0.178571428571429,0.554149505256714
-29.4957983193277,0.178571428571429,0.183673469387755,0.540827359009958
-29.4957983193277,0.183673469387755,0.188775510204082,0.528130656842201
-29.4957983193277,0.188775510204082,0.193877551020408,0.516016368576799
-29.4957983193277,0.193877551020408,0.198979591836735,0.504445322308277
-29.4957983193277,0.198979591836735,0.204081632653061,0.493381781768638
-29.4957983193277,0.204081632653061,0.209183673469388,0.482793077454868
-29.4957983193277,0.209183673469388,0.214285714285714,0.472649284915295
-29.4957983193277,0.214285714285714,0.219387755102041,0.462922942330437
-29.4957983193277,0.219387755102041,0.224489795918367,0.453588801782479
-29.4957983193277,0.224489795918367,0.229591836734694,0.4446236114464
-29.4957983193277,0.229591836734694,0.23469387755102,0.436005921594248
-29.4957983193277,0.23469387755102,0.239795918367347,0.427715913478604
-29.4957983193277,0.239795918367347,0.244897959183673,0.419735247215266
-29.4957983193277,0.244897959183673,0.25,0.412046926389981
-28.9915966386555,0,0.00510204081632653,3.40000006548155
-28.9915966386555,0.00510204081632653,0.0102040816326531,2.96166343295878
-28.9915966386555,0.0102040816326531,0.0153061224489796,2.62316904912207
-28.9915966386555,0.0153061224489796,0.0204081632653061,2.35396100334287
-28.9915966386555,0.0204081632653061,0.0255102040816327,2.13477592917584
-28.9915966386555,0.0255102040816327,0.0306122448979592,1.95287585755782
-28.9915966386555,0.0306122448979592,0.0357142857142857,1.79950411992878
-28.9915966386555,0.0357142857142857,0.0408163265306122,1.66844422615822
-28.9915966386555,0.0408163265306122,0.0459183673469388,1.5551619004348
-28.9915966386555,0.0459183673469388,0.0510204081632653,1.45627257366516
-28.9915966386555,0.0510204081632653,0.0561224489795918,1.36919896452701
-28.9915966386555,0.0561224489795918,0.0612244897959184,1.29194408075794
-28.9915966386555,0.0612244897959184,0.0663265306122449,1.22293669948781
-28.9915966386555,0.0663265306122449,0.0714285714285714,1.16092369235192
-28.9915966386555,0.0714285714285714,0.076530612244898,1.10489344485961
