s,kmin,kmax,e
-60,0,0.0131578947368421,1.7000601901184
-60,0.0131578947368421,0.0263157894736842,0.949950581224243
-60,0.0263157894736842,0.0394736842105263,0.659117570700715
-60,0.0394736842105263,0.0526315789473684,0.504620750825943
-60,0.0526315789473684,0.0657894736842105,0.408797667626394
-60,0.0657894736842105,0.0789473684210526,0.343558504307432
-60,0.0789473684210526,0.0921052631578947,0.296276232267405
-60,0.0921052631578947,0.105263157894737,0.260433910238582
-60,0.105263157894737,0.118421052631579,0.232327775321141
-60,0.118421052631579,0.131578947368421,0.209697147584033
-60,0.131578947368421,0.144736842105263,0.191083987412056
-60,0.144736842105263,0.157894736842105,0.175505720873045
-60,0.157894736842105,0.171052631578947,0.16227603779947
-60,0.171052631578947,0.184210526315789,0.150901058618173
-60,0.184210526315789,0.197368421052632,0.141016308690157
-60,0.197368421052632,0.210526315789474,0.13234694118382
-60,0.210526315789474,0.223684210526316,0.124681782320934
-60,0.223684210526316,0.236842105263158,0.117855902134184
-60,0.236842105263158,0.25,0.111738613316433
-59.4979079497908,0,0.0131578947368421,1.70005484603459
-59.4979079497908,0.0131578947368421,0.0263157894736842,0.953470283794548
-59.4979079497908,0.0263157894736842,0.0394736842105263,0.662511186323508
-59.4979079497908,0.0394736842105263,0.0526315789473684,0.507606660977701
-59.4979079497908,0.0526315789473684,0.0657894736842105,0.411411624104541
-59.4979079497908,0.0657894736842105,0.0789473684210526,0.345866984711928
-59.4979079497908,0.0789473684210526,0.0921052631578947,0.298336843352951
-59.4979079497908,0.0921052631578947,0.105263157894737,0.262291788169652
-59.4979079497908,0.105263157894737,0.118421052631579,0.234017723836121
-59.4979079497908,0.118421052631579,0.131578947368421,0.211246159444302
-59.4979079497908,0.131578947368421,0.144736842105263,0.192513255038416
-59.4979079497908,0.144736842105263,0.157894736842105,0.176832112601517
-59.4979079497908,0.157894736842105,0.171052631578947,0.163513162337365
-59.4979079497908,0.171052631578947,0.184210526315789,0.152060034394687
-59.4979079497908,0.184210526315789,0.197368421052632,0.142106325448986
-59.4979079497908,0.197368421052632,0.210526315789474,0.133375675161895
-59.4979079497908,0.210526315789474,0.223684210526316,0.125655707313489
-59.4979079497908,0.223684210526316,0.236842105263158,0.118780525643948
-59.4979079497908,0.236842105263158,0.25,0.112618658101862
-58.9958158995816,0,0.0131578947368421,1.70004993705742
-58.9958158995816,0.0131578947368421,0.0263157894736842,0.957016164103571
-58.9958158995816,0.0263157894736842,0.0394736842105263,0.665939928778432
-58.9958158995816,0.0394736842105263,0.0526315789473684,0.510628112730811
-58.9958158995816,0.0526315789473684,0.0657894736842105,0.414059218993008
-58.9958158995816,0.0657894736842105,0.0789473684210526,0.348206692364301
-58.9958158995816,0.0789473684210526,0.0921052631578947,0.300426313013779
-58.9958158995816,0.0921052631578947,0.105263157894737,0.264176358666008
-58.9958158995816,0.105263157894737,0.118421052631579,0.235732432726517
-58.9958158995816,0.118421052631579,0.131578947368421,0.212818221519154
-58.9958158995816,0.131578947368421,0.144736842105263,0.193964060355255
-58.9958158995816,0.144736842105263,0.157894736842105,0.178178701042646
-58.9958158995816,0.157894736842105,0.171052631578947,0.164769290130382
-58.9958158995816,0.171052631578947,0.184210526315789,0.153236946574571
-58.9958158995816,0.184210526315789,0.197368421052632,0.143213320587726
-58.9958158995816,0.197368421052632,0.210526315789474,0.134420523360607
-58.9958158995816,0.210526315789474,0.223684210526316,0.126644963670392
-58.9958158995816,0.223684210526316,0.236842105263158,0.119719768411543
-58.9958158995816,0.236842105263158,0.25,0.11351267189722
-58.4937238493724,0,0.0131578947368421,1.70004543107479
-58.4937238493724,0.0131578947368421,0.0263157894736842,0.960588515266524
-58.4937238493724,0.0263157894736842,0.0394736842105263,0.669404342215301
-58.4937238493724,0.0394736842105263,0.0526315789473684,0.513685744380365
-58.4937238493724,0.0526315789473684,0.0657894736842105,0.416741105719692
-58.4937238493724,0.0657894736842105,0.0789473684210526,0.350578265091431
-58.4937238493724,0.0789473684210526,0.0921052631578947,0.30254525164942
-58.4937238493724,0.0921052631578947,0.105263157894737,0.266088201021244
-58.4937238493724,0.105263157894737,0.118421052631579,0.237472450060965
-58.4937238493724,0.118421052631579,0.131578947368421,0.214413852055128
-58.4937238493724,0.131578947368421,0.144736842105263,0.195436893778711
-58.4937238493724,0.144736842105263,0.157894736842105,0.179545950927925
-58.4937238493724,0.157894736842105,0.171052631578947,0.166044862325005
-58.4937238493724,0.171052631578947,0.184210526315789,0.154432214685103
-58.4937238493724,0.184210526315789,0.197368421052632,0.144337693815217
-58.4937238493724,0.197368421052632,0.210526315789474,0.135481867300584
-58.4937238493724,0.210526315789474,0.223684210526316,0.127649916191267
-58.4937238493724,0.223684210526316,0.236842105263158,0.120673979833352
