s,kmin,kmax,e
-30,0,0.0131578947368421,3.50000320844333
-30,0.0131578947368421,0.0263157894736842,2.5085226106851
-30,0.0263157894736842,0.0394736842105263,1.95415792443635
-30,0.0394736842105263,0.0526315789473684,1.60027772274614
-30,0.0526315789473684,0.0657894736842105,1.35484184343979
-30,0.0657894736842105,0.0789473684210526,1.17464718070728
-30,0.0789473684210526,0.0921052631578947,1.03674121065661
-30,0.0921052631578947,0.105263157894737,0.92780483148961
-30,0.105263157894737,0.118421052631579,0.83957947154993
-30,0.118421052631579,0.131578947368421,0.766672635994075
-30,0.131578947368421,0.144736842105263,0.705414063717653
-30,0.144736842105263,0.157894736842105,0.653219113385212
-30,0.157894736842105,0.171052631578947,0.608215062205457
-30,0.171052631578947,0.184210526315789,0.569011806820062
-30,0.184210526315789,0.197368421052632,0.534555827503094
-30,0.197368421052632,0.210526315789474,0.504034115447578
-30,0.210526315789474,0.223684210526316,0.476809290840699
-30,0.223684210526316,0.236842105263158,0.452374577489452
-30,0.236842105263158,0.25,0.430321997234481
-29.4957983193277,0,0.0131578947368421,3.50000319880774
-29.4957983193277,0.0131578947368421,0.0263157894736842,2.52050295809503
-29.4957983193277,0.0263157894736842,0.0394736842105263,1.96872970727276
-29.4957983193277,0.0394736842105263,0.0526315789473684,1.6149540173331
-29.4957983193277,0.0526315789473684,0.0657894736842105,1.36887943541811
-29.4957983193277,0.0657894736842105,0.0789473684210526,1.18784448553522
-29.4957983193277,0.0789473684210526,0.0921052631578947,1.04908283583959
-29.4957983193277,0.0921052631578947,0.105263157894737,0.939340151249163
-29.4957983193277,0.105263157894737,0.118421052631579,0.850377404965826
-29.4957983193277,0.118421052631579,0.131578947368421,0.776804219361355
-29.4957983193277,0.131578947368421,0.144736842105263,0.714945877513297
-29.4957983193277,0.144736842105263,0.157894736842105,0.662211158864975
-29.4957983193277,0.157894736842105,0.171052631578947,0.616720472085542
-29.4957983193277,0.171052631578947,0.184210526315789,0.577077282280965
-29.4957983193277,0.184210526315789,0.197368421052632,0.542222318970552
-29.4957983193277,0.197368421052632,0.210526315789474,0.511337564873029
-29.4957983193277,0.210526315789474,0.223684210526316,0.483781266571391
-29.4957983193277,0.223684210526316,0.236842105263158,0.459042928013922
-29.4957983193277,0.236842105263158,0.25,0.436711345961223
-28.9915966386555,0,0.0131578947368421,3.50000319532538
-28.9915966386555,0.0131578947368421,0.0263157894736842,2.5325982449724
-28.9915966386555,0.0263157894736842,0.0394736842105263,1.98352024192555
-28.9915966386555,0.0394736842105263,0.0526315789473684,1.62990162396205
-28.9915966386555,0.0526315789473684,0.0657894736842105,1.38321044201475
-28.9915966386555,0.0657894736842105,0.0789473684210526,1.20134108192727
-28.9915966386555,0.0789473684210526,0.0921052631578947,1.06172114399204
-28.9915966386555,0.0921052631578947,0.105263157894737,0.951165174057503
-28.9915966386555,0.105263157894737,0.118421052631579,0.861455932568718
-28.9915966386555,0.118421052631579,0.131578947368421,0.78720638021134
-28.9915966386555,0.131578947368421,0.144736842105263,0.724738022520302
-28.9915966386555,0.144736842105263,0.157894736842105,0.671453433479753
-28.9915966386555,0.157894736842105,0.171052631578947,0.62546635394458
-28.9915966386555,0.171052631578947,0.184210526315789,0.585373918433438
-28.9915966386555,0.184210526315789,0.197368421052632,0.550111150467275
-28.9915966386555,0.197368421052632,0.210526315789474,0.518855021518214
-28.9915966386555,0.210526315789474,0.223684210526316,0.490959421096439
-28.9915966386555,0.223684210526316,0.236842105263158,0.46591009028325
-28.9915966386555,0.236842105263158,0.25,0.443292582259986
-28.4873949579832,0,0.0131578947368421,3.50000318807459
-28.4873949579832,0.0131578947368421,0.0263157894736842,2.54481013276154
-28.4873949579832,0.0263157894736842,0.0394736842105263,1.99853448692297
-28.4873949579832,0.0394736842105263,0.0526315789473684,1.64512812358901
-28.4873949579832,0.0526315789473684,0.0657894736842105,1.39784414690658
-28.4873949579832,0.0657894736842105,0.0789473684210526,1.21514724573392
-28.4873949579832,0.0789473684210526,0.0921052631578947,1.07466693301685
-28.4873949579832,0.0921052631578947,0.105263157894737,0.963290923152574
-28.4873949579832,0.105263157894737,0.118421052631579,0.872826104239494
-28.4873949579832,0.118421052631579,0.131578947368421,0.797890071570022
-28.4873949579832,0.131578947368421,0.144736842105263,0.734801277691527
-28.4873949579832,0.144736842105263,0.157894736842105,0.680956495109738
-28.4873949579832,0.157894736842105,0.171052631578947,0.634463017431991
-28.4873949579832,0.171052631578947,0.184210526315789,0.593911762631365
-28.4873949579832,0.184210526315789,0.197368421052632,0.558232099982694
-28.4873949579832,0.197368421052632,0.210526315789474,0.526596004548647
-28.4873949579832,0.210526315789474,0.223684210526316,0.498353003222345
-28.4873949579832,0.223684210526316,0.236842105263158,0.472985056065897
-28.4873949579832,0.236842105263158,0.25,0.450074448648404
-27.9831932773109,0,0.0131578947368421,3.50000318197152
-27.9831932773109,0.0131578947368421,0.0263157894736842,2.55714031507121
-27.9831932773109,0.0263157894736842,0.0394736842105263,2.0137775516547
-27.9831932773109,0.0394736842105263,0.0526315789473684,1.66064138761772
-27.9831932773109,0.0526315789473684,0.0657894736842105,1.41279021663814
-27.9831932773109,0.0657894736842105,0.0789473684210526,1.22927372761718
-27.9831932773109,0.0789473684210526,0.0921052631578947,1.08793153421714
-27.9831932773109,0.0921052631578947,0.105263157894737,0.975728986660084
-27.9831932773109,0.105263157894737,0.118421052631579,0.884499556051598
-27.9831932773109,0.118421052631579,0.131578947368421,0.808866843860898
-27.9831932773109,0.131578947368421,0.144736842105263,0.74514702341217
-27.9831932773109,0.144736842105263,0.157894736842105,0.690731502025947
-27.9831932773109,0.157894736842105,0.171052631578947,0.64372136798457
-27.9831932773109,0.171052631578947,0.184210526315789,0.602701450936408
-27.9831932773109,0.184210526315789,0.197368421052632,0.566595528252733
-27.9831932773109,0.197368421052632,0.210526315789474,0.534570594009781
-27.9831932773109,0.210526315789474,0.223684210526316,0.505971827448345
-27.9831932773109,0.223684210526316,0.236842105263158,0.480277365508646
-27.9831932773109,0.236842105263158,0.25,0.457066224827509
-27.4789915966387,0,0.0131578947368421,3.50000317684686
-27.4789915966387,0.0131578947368421,0.0263157894736842,2.56959051845648
-27.4789915966387,0.0263157894736842,0.0394736842105263,2.02925470214768
-27.4789915966387,0.0394736842105263,0.0526315789473684,1.67644958024227
-27.4789915966387,0.0526315789473684,0.0657894736842105,1.42805874574197
-27.4789915966387,0.0657894736842105,0.0789473684210526,1.24373178073283
-27.4789915966387,0.0789473684210526,0.0921052631578947,1.10152684115878
-27.4789915966387,0.0921052631578947,0.105263157894737,0.988491554144153
-27.4789915966387,0.105263157894737,0.118421052631579,0.896488549545256
-27.4789915966387,0.118421052631579,0.131578947368421,0.820148886068799
-27.4789915966387,0.131578947368421,0.144736842105263,0.755787283896697
-27.4789915966387,0.144736842105263,0.157894736842105,0.700790256030642
-27.4789915966387,0.157894736842105,0.171052631578947,0.653252950335524
-27.4789915966387,0.171052631578947,0.184210526315789,0.611754251712209
-27.4789915966387,0.184210526315789,0.197368421052632,0.575212417019988
-27.4789915966387,0.197368421052632,0.210526315789474,0.54278948938577
-27.4789915966387,0.210526315789474,0.223684210526316,0.513826290861957
-27.4789915966387,0.223684210526316,0.236842105263158,0.487797149414504
-27.4789915966387,0.236842105263158,0.25,0.464277769348231
