s,kmin,kmax,e
-30,0,0.0131578947368421,1.50000007334864
-30,0.0131578947368421,0.0263157894736842,1.07539992451555
-30,0.0263157894736842,0.0394736842105263,0.838099379467772
-30,0.0394736842105263,0.0526315789473684,0.686578840691858
-30,0.0526315789473684,0.0657894736842105,0.581451071697568
-30,0.0657894736842105,0.0789473684210526,0.504239727498665
-30,0.0789473684210526,0.0921052631578947,0.445129173459236
-30,0.0921052631578947,0.105263157894737,0.398422456719451
-30,0.105263157894737,0.118421052631579,0.360586232276719
-30,0.118421052631579,0.131578947368421,0.329312728855977
-30,0.131578947368421,0.144736842105263,0.303030799786593
-30,0.144736842105263,0.157894736842105,0.280633743318123
-30,0.157894736842105,0.171052631578947,0.261319492954691
-30,0.171052631578947,0.184210526315789,0.244492554090553
-30,0.184210526315789,0.197368421052632,0.229701523941404
-30,0.197368421052632,0.210526315789474,0.216597995812162
-30,0.210526315789474,0.223684210526316,0.204908769214221
-30,0.223684210526316,0.236842105263158,0.194416596966066
-30,0.236842105263158,0.25,0.184946558451542
-29.4957983193277,0,0.0131578947368421,1.50000006895242
-29.4957983193277,0.0131578947368421,0.0263157894736842,1.08053894951707
-29.4957983193277,0.0263157894736842,0.0394736842105263,0.844358029578493
-29.4957983193277,0.0394736842105263,0.0526315789473684,0.692889397990784
-29.4957983193277,0.0526315789473684,0.0657894736842105,0.587492476362307
-29.4957983193277,0.0657894736842105,0.0789473684210526,0.509923681714444
-29.4957983193277,0.0789473684210526,0.0921052631578947,0.450447809942138
-29.4957983193277,0.0921052631578947,0.105263157894737,0.403396111122583
-29.4957983193277,0.105263157894737,0.118421052631579,0.365243919621024
-29.4957983193277,0.118421052631579,0.131578947368421,0.333684560052677
-29.4957983193277,0.131578947368421,0.144736842105263,0.307145105159637
-29.4957983193277,0.144736842105263,0.157894736842105,0.284516111537733
-29.4957983193277,0.157894736842105,0.171052631578947,0.264992623296831
-29.4957983193277,0.171052631578947,0.184210526315789,0.24797642460077
-29.4957983193277,0.184210526315789,0.197368421052632,0.23301367242257
-29.4957983193277,0.197368421052632,0.210526315789474,0.219753822360174
-29.4957983193277,0.210526315789474,0.223684210526316,0.207921821374638
-29.4957983193277,0.223684210526316,0.236842105263158,0.197298824966988
-29.4957983193277,0.236842105263158,0.25,0.187708536914651
-28.9915966386555,0,0.0131578947368421,1.50000006522426
-28.9915966386555,0.0131578947368421,0.0263157894736842,1.08572732282888
-28.9915966386555,0.0263157894736842,0.0394736842105263,0.850710842319052
-28.9915966386555,0.0394736842105263,0.0526315789473684,0.699317006218815
-28.9915966386555,0.0526315789473684,0.0657894736842105,0.593660700906002
-28.9915966386555,0.0657894736842105,0.0789473684210526,0.515737189888696
-28.9915966386555,0.0789473684210526,0.0921052631578947,0.455895027603822
-28.9915966386555,0.0921052631578947,0.105263157894737,0.408495451838726
-28.9915966386555,0.105263157894737,0.118421052631579,0.370023446515197
-28.9915966386555,0.118421052631579,0.131578947368421,0.338173969002291
-28.9915966386555,0.131578947368421,0.144736842105263,0.311372606271505
-28.9915966386555,0.144736842105263,0.157894736842105,0.288507342966521
-28.9915966386555,0.157894736842105,0.171052631578947,0.26877042258353
-28.9915966386555,0.171052631578947,0.184210526315789,0.251560954238058
-28.9915966386555,0.184210526315789,0.197368421052632,0.236422675187248
-28.9915966386555,0.197368421052632,0.210526315789474,0.223002908915236
-28.9915966386555,0.210526315789474,0.223684210526316,0.211024746760722
-28.9915966386555,0.223684210526316,0.236842105263158,0.200267739034974
-28.9915966386555,0.236842105263158,0.25,0.190554203526185
-28.4873949579832,0,0.0131578947368421,1.50000006206754
-28.4873949579832,0.0131578947368421,0.0263157894736842,1.09096575864334
-28.4873949579832,0.0263157894736842,0.0394736842105263,0.857159958475147
-28.4873949579832,0.0394736842105263,0.0526315789473684,0.705864951686116
-28.4873949579832,0.0526315789473684,0.0657894736842105,0.599959779607649
-28.4873949579832,0.0657894736842105,0.0789473684210526,0.521684730692991
-28.4873949579832,0.0789473684210526,0.0921052631578947,0.46147554419578
-28.4873949579832,0.0921052631578947,0.105263157894737,0.413725301715551
-28.4873949579832,0.105263157894737,0.118421052631579,0.374929650341332
-28.4873949579832,0.118421052631579,0.131578947368421,0.34278575962791
-28.4873949579832,0.131578947368421,0.144736842105263,0.315718037272073
-28.4873949579832,0.144736842105263,0.157894736842105,0.292612078788288
-28.4873949579832,0.157894736842105,0.171052631578947,0.272657426618131
-28.4873949579832,0.171052631578947,0.184210526315789,0.255250566634206
-28.4873949579832,0.184210526315789,0.197368421052632,0.239932840818099
